Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Utbildningsanordnare,Ansökningsomgång,Diarienummer
Data/IT,Front End Developer,Stockholm,Stockholm,1,False,400,Medieinstitutet i Sverige AB,2023,MYH 2023/4297
Data/IT,Frontend Developer,Stockholm,Stockholm,1,False,400,Changemaker Educations AB,2023,MYH 2023/4109
Data/IT,Frontend webbutvecklare,Skåne,Malmö,1,False,400,Grit Academy,2023,MYH 2023/3564
Data/IT,Frontendutvecklare,Flera kommuner,Flera kommuner,2,True,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2023,MYH 2023/3915
Data/IT,Frontendutvecklare,Kronoberg,Växjö,1,False,400,EC Utbildning AB Växjö,2023,MYH 2023/3120
Data/IT,Frontendutvecklare,Skåne,Malmö,1,False,400,JENSEN Education School AB,2023,MYH 2023/3604
Data/IT,Frontend-utvecklare,Stockholm,Solna,1,False,400,Nackademin AB,2023,MYH 2023/3843
Data/IT,Frontendutvecklare för webb och mobil,Flera kommuner,Flera kommuner,4,True,425,Chas Academy AB,2023,MYH 2023/4276
Data/IT,Frontendutvecklare React,Västra Götaland,Borås,1,False,400,Borås Stad - Yrkeshögskolan i Borås,2023,MYH 2023/4426
Data/IT,Fullstackutvecklare - inriktning Java Script,Skåne,Lund,1,False,410,Plushögskolan AB - Teknikhögskolan Syd,2023,MYH 2023/4232
Data/IT,Fullstackutvecklare Open Source,Stockholm,Stockholm,1,False,430,Chas Academy AB,2023,MYH 2023/3629
Data/IT,Futuregames Game Programmer,Flera kommuner,Flera kommuner,3,True,550,Changemaker Educations AB,2023,MYH 2023/3633
Data/IT,Industrial Technical Artist,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2023,MYH 2023/3932
Data/IT,IoT- och embeddedutvecklare,Skåne,Malmö,1,False,400,JENSEN Education School AB,2023,MYH 2023/3607
Data/IT,IoT- och embeddedutvecklare,Stockholm,Stockholm,1,False,400,JENSEN Education School AB,2023,MYH 2023/3605
Data/IT,IT och cybersäkerhetsspecialist ,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2023,MYH 2023/4258
Data/IT,IT-infrastrukturspecialist,Stockholm,Solna,1,False,400,Nackademin AB,2023,MYH 2023/3379
Data/IT,IT-infrastrukturtekniker - moln & säkerhet,Kronoberg,Ljungby,1,False,400,IRC Ljungby AB,2023,MYH 2023/3479
Data/IT,IT-projektledare,Stockholm,Stockholm,1,False,300,IT-Högskolan Stockholm AB,2023,MYH 2023/4342
Data/IT,IT-säkerhetsingenjör,Uppsala,Enköping,1,False,400,"Enköpings kommun, Yrkeshögskolan i Enköping",2023,MYH 2023/4223
Data/IT,IT-säkerhetsspecialist,Flera kommuner,Flera kommuner,2,True,400,IT-Högskolan Sverige AB,2023,MYH 2023/4401
Data/IT,IT-säkerhetsspecialist,Skåne,Helsingborg,1,False,410,Plushögskolan AB - Teknikhögskolan Syd,2023,MYH 2023/3316
Data/IT,IT-säkerhetsspecialist,Stockholm,Stockholm,1,False,410,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/4177
Data/IT,IT-säkerhetsspecialist,Värmland,Karlstad,1,False,410,Plushögskolan AB - Teknikhögskolan Mitt,2023,MYH 2023/3409
Data/IT,IT-säkerhetstekniker,Stockholm,Solna,1,False,400,Nackademin AB,2023,MYH 2023/3570
Data/IT,IT-säkerhetstekniker - Etisk Hackare,Flera kommuner,Flera kommuner,3,True,440,Edugrade AB,2023,MYH 2023/4347
Data/IT,IT-säkerhetsutvecklare,Halland,Halmstad,1,False,425,EC Utbildning AB Halmstad,2023,MYH 2023/3224
Data/IT,IT-säkerhetsutvecklare,Västra Götaland,Göteborg,1,False,425,EC Utbildning AB Göteborg,2023,MYH 2023/3223
Data/IT,IT-testspecialist,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2023,MYH 2023/4221
Data/IT,Java Enterprise Utvecklare,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2023,MYH 2023/3939
Data/IT,Javautvecklare,Kronoberg,Växjö,1,False,400,EC Utbildning AB Växjö,2023,MYH 2023/3250
Data/IT,Javautvecklare,Stockholm,Stockholm,1,False,400,IT-Högskolan Stockholm AB,2023,MYH 2023/4311
Data/IT,Mjukvarutestare,Stockholm,Solna,1,False,400,EC Utbildning AB Stockholm,2023,MYH 2023/3222
Data/IT,Mjukvaruutvecklare med AI-inriktning,Halland,Halmstad,1,False,400,Handelsakademin i Göteborg AB,2023,MYH 2023/3460
Data/IT,Mjukvaruutvecklare med AI-inriktning,Skåne,Malmö,1,False,400,Handelsakademin i Göteborg AB,2023,MYH 2023/3461
Data/IT,Mobilapplikationsutvecklare,Västra Götaland,Göteborg,1,False,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2023,MYH 2023/3982
Data/IT,Network Engineer - Nätverksspecialist,Flera kommuner,Flera kommuner,3,True,400,Edugrade AB,2023,MYH 2023/4371
Data/IT,Nätverkstekniker,Östergötland,Linköping,1,False,375,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3948
Data/IT,"PlaygroundSquad, Upplevelse- och Spelprogrammering",Dalarna,Falun,1,False,550,Tension Education AB,2023,MYH 2023/3508
Data/IT,Pythonutvecklare inriktning AI,Västmanland,Västerås,1,False,415,Plushögskolan AB - Teknikhögskolan,2023,MYH 2023/4367
Data/IT,Specialist inom nätverkssäkerhet,Västra Götaland,Göteborg,1,False,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2023,MYH 2023/4026
Data/IT,Spelprogrammerare,Skåne,Malmö,1,False,400,Grit Academy,2023,MYH 2023/3769
Data/IT,Spelprogrammerare,Stockholm,Stockholm,1,False,550,TGA Utbildning AB,2023,MYH 2023/3097
Data/IT,Systemutvecklare .NET,Flera kommuner,Flera kommuner,3,True,400,Campus Nyköping,2023,MYH 2023/3924
Data/IT,Systemutvecklare .NET,Halland,Varberg,1,False,400,Campus Varberg/Varbergs kommun,2023,MYH 2023/3491
Data/IT,Systemutvecklare .NET,Stockholm,Stockholm,1,False,400,YH Akademin AB,2023,MYH 2023/3911
Data/IT,Systemutvecklare .NET med AI-kompetens,Flera kommuner,Flera kommuner,3,True,400,Edugrade AB,2023,MYH 2023/4389
Data/IT,Systemutvecklare i Java och JavaScript,Norrbotten,Piteå,1,False,400,Lernia Utbildning AB,2023,MYH 2023/3695
Data/IT,Systemutvecklare Inbyggda system (Internet of Things),Stockholm,Stockholm,1,False,400,Stiftelsen Stockholms Tekniska Institut,2023,MYH 2023/3254
Data/IT,Systemutvecklare inriktning säkerhet,Skåne,Malmö,1,False,400,JENSEN Education School AB,2023,MYH 2023/3624
Data/IT,Systemutvecklare Java ,Västernorrland,Sundsvall,1,False,400,YH Akademin AB,2023,MYH 2023/2991
Data/IT,Systemutvecklare med .NET-inriktning,Västra Götaland,Göteborg,1,False,400,Handelsakademin i Göteborg AB,2023,MYH 2023/3371
Data/IT,Systemutvecklare med inriktning industriell IT-säkerhet,Stockholm,Stockholm,1,False,400,KYH AB Stockholm,2023,MYH 2023/3737
Data/IT,Systemutvecklare med testinriktning,Skåne,Malmö,1,False,400,JENSEN Education School AB,2023,MYH 2023/3625
Data/IT,Utvecklare inom AI & Maskininlärning,Västra Götaland,Göteborg,1,False,400,IT-Högskolan Sverige AB,2023,MYH 2023/4400
Data/IT,UX-designer,Stockholm,Stockholm,1,False,400,Stiftelsen Stockholms Tekniska Institut,2023,MYH 2023/3256
Data/IT,UX-designer,Östergötland,Linköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3346
Data/IT,Virtual Reality-utvecklare,Stockholm,Solna,1,False,400,Nackademin AB,2023,MYH 2023/3649
Data/IT,Webbutvecklare fullstack open source,Stockholm,Solna,1,False,400,Nackademin AB,2023,MYH 2023/3662
Data/IT,Webbutvecklare inriktning e-handel,Skåne,Malmö,1,False,400,Grit Academy,2023,MYH 2023/3500
"Ekonomi, administration och försäljning",Account Manager,Skåne,Helsingborg,1,False,400,Grit Academy,2023,MYH 2023/3560
"Ekonomi, administration och försäljning",Account Manager,Östergötland,Linköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3839
"Ekonomi, administration och försäljning",Account Manager B2B,Flera kommuner,Flera kommuner,2,True,400,IHM Business School AB Stockholm,2023,MYH 2023/3119
"Ekonomi, administration och försäljning",Account Manager B2B,Skåne,Malmö,1,False,400,IHM Business School AB Malmö,2023,MYH 2023/3098
"Ekonomi, administration och försäljning","Administratör inom vård, omsorg och funktionsstöd",Västra Götaland,Göteborg,1,False,200,"Göteborgs Stad, Yrgo",2023,MYH 2023/3819
"Ekonomi, administration och försäljning",Affärsinriktad Redovisningsekonom ,Värmland,Karlstad,1,False,400,Plushögskolan AB - Affärshögskolan Mitt,2023,MYH 2023/3464
"Ekonomi, administration och försäljning",Affärsinriktad Redovisningsekonom ,Västra Götaland,Uddevalla,1,False,400,Plushögskolan AB - Affärshögskolan Väst,2023,MYH 2023/3455
"Ekonomi, administration och försäljning",B2B-säljare ,Örebro,Örebro,1,False,400,Plushögskolan AB - Affärshögskolan Mitt,2023,MYH 2023/3635
"Ekonomi, administration och försäljning",Business Developer,Blekinge,Karlskrona,1,False,325,Hyper Island Program AB - Karlskrona,2023,MYH 2023/3578
"Ekonomi, administration och försäljning",Business representative in textile & fashion,Västra Götaland,Borås,1,False,400,Stiftelsen PROTEKO - Nordiska Textilakademin,2023,MYH 2023/4299
"Ekonomi, administration och försäljning",Digital Analytics,Skåne,Malmö,1,False,320,Medieinstitutet i Sverige AB,2023,MYH 2023/4226
"Ekonomi, administration och försäljning",Digital Marketing Manager,Västra Götaland,Göteborg,1,False,320,Medieinstitutet i Sverige AB,2023,MYH 2023/4233
"Ekonomi, administration och försäljning",Digital marknadsföringsspecialist,Jönköping,Jönköping,1,False,410,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3211
"Ekonomi, administration och försäljning",Digital Redovisningsekonom/Konsult med löneadministration,Norrbotten,Luleå,1,False,425,NBI i Sverige AB ,2023,MYH 2023/3192
"Ekonomi, administration och försäljning",E-Commerce Manager,Skåne,Malmö,1,False,410,IHM Business School AB Malmö,2023,MYH 2023/3116
"Ekonomi, administration och försäljning",E-Commerce Manager ,Stockholm,Stockholm,1,False,410,IHM Business School AB Stockholm,2023,MYH 2023/3278
"Ekonomi, administration och försäljning",Inköp & Supply Management,Norrbotten,Luleå,1,False,425,NBI i Sverige AB ,2023,MYH 2023/3298
"Ekonomi, administration och försäljning",Inköp & Supply Management ,Kronoberg,Växjö,1,False,425,NBI i Sverige AB ,2023,MYH 2023/3300
"Ekonomi, administration och försäljning",Inköpare & Upphandlare,Flera kommuner,Flera kommuner,2,True,400,Plushögskolan AB - Affärshögskolan Mitt,2023,MYH 2023/3494
"Ekonomi, administration och försäljning",Inköpare & Upphandlare med hållbarhetskompetens,Västerbotten,Skellefteå,1,False,430,AVT AB,2023,MYH 2023/3884
"Ekonomi, administration och försäljning",International Account Manager,Stockholm,Stockholm,1,False,400,IHM Business School AB Stockholm,2023,MYH 2023/3127
"Ekonomi, administration och försäljning",Internationell inköpare,Stockholm,Stockholm,1,False,400,Stockholms Internationella Handelsskola AB,2023,MYH 2023/3663
"Ekonomi, administration och försäljning",Internationell inköpare inom textil/mode/funktion,Västra Götaland,Borås,1,False,400,Stiftelsen PROTEKO - Nordiska Textilakademin,2023,MYH 2023/4301
"Ekonomi, administration och försäljning",Internationell redovisningsekonom,Skåne,Malmö,1,False,400,Stockholms Internationella Handelsskola i Malmö AB,2023,MYH 2023/3671
"Ekonomi, administration och försäljning",Internationell redovisningsekonom,Östergötland,Norrköping,1,False,400,Stockholms Internationella Handelsskola AB,2023,MYH 2023/3666
"Ekonomi, administration och försäljning",Internationell säljare och marknadsförare,Stockholm,Solna,1,False,400,Sälj & Marknadshögskolan i Sverige AB - Stockholm,2023,MYH 2023/3050
"Ekonomi, administration och försäljning",Internationell säljare och marknadsförare,Västra Götaland,Göteborg,1,False,400,Sälj & Marknadshögskolan i Sverige AB - Göteborg,2023,MYH 2023/3048
"Ekonomi, administration och försäljning",Key Account Manager,Västra Götaland,Göteborg,1,False,200,Sälj & Marknadshögskolan i Sverige AB - Göteborg,2023,MYH 2023/2990
"Ekonomi, administration och försäljning",Logistikdesigner,Västra Götaland,Borås,1,False,415,Borås Stad - Yrkeshögskolan i Borås,2023,MYH 2023/3708
"Ekonomi, administration och försäljning",Logistiker ,Östergötland,Linköping,1,False,415,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3292
"Ekonomi, administration och försäljning",Lönekonsult,Skåne,Malmö,1,False,415,KYH AB Malmö,2023,MYH 2023/3547
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Dalarna,Falun,1,False,400,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,2023,MYH 2023/3432
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Flera kommuner,Flera kommuner,3,True,400,Lernia Utbildning AB,2023,MYH 2023/3447
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Halland,Varberg,1,False,400,Campus Varberg/Varbergs kommun,2023,MYH 2023/3905
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Jämtland,Östersund,1,False,400,Lernia Utbildning AB,2023,MYH 2023/3466
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Skåne,Kristianstad,1,False,400,"Kristianstad kommun, Vuxenutbildningen",2023,MYH 2023/3709
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Skåne,Landskrona,1,False,400,"Landskrona Stad, Yrkeshögskolan Landskrona",2023,MYH 2023/3988
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2023,MYH 2023/4171
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Värmland,Karlstad,1,False,400,"Karlstads kommun, Yrkeshögskolan",2023,MYH 2023/3913
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Värmland,Kristinehamn,1,False,400,Kristinehamns kommun,2023,MYH 2023/3907
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västernorrland,Kramfors,1,False,400,"Landstinget Västernorrland, Hola Folkhögskola",2023,MYH 2023/3495
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2023,MYH 2023/4147
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2023,MYH 2023/4150
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västra Götaland,Vänersborg,1,False,400,"Kunskapsförbundet Väst, Vuxenutbildningen",2023,MYH 2023/3329
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Östergötland,Linköping,1,False,400,Östsvenska Yrkeshögskolan AB,2023,MYH 2023/3476
"Ekonomi, administration och försäljning","Medicinsk Vårdadministratör, distans",Västra Götaland,Borås,1,False,400,Borås Stad - Yrkeshögskolan i Borås,2023,MYH 2023/3511
"Ekonomi, administration och försäljning",Offentlig inköpare,Flera kommuner,Flera kommuner,2,True,400,"Göteborgs Stad, Yrgo",2023,MYH 2023/4110
"Ekonomi, administration och försäljning",Offentlig upphandlare,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2023,MYH 2023/4290
"Ekonomi, administration och försäljning",Offentlig upphandlare/inköpare,Jönköping,Jönköping,1,False,430,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3244
"Ekonomi, administration och försäljning",Redovisningsekonom,Västerbotten,Umeå,1,False,400,Lexicon Yrkeshögskola AB,2023,MYH 2023/3507
"Ekonomi, administration och försäljning",Redovisningsekonom,Västra Götaland,Göteborg,1,False,415,Hermods AB Göteborg,2023,MYH 2023/2999
"Ekonomi, administration och försäljning",Redovisningsekonom ,Stockholm,Stockholm,1,False,430,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3703
"Ekonomi, administration och försäljning",Redovisningsekonom med lönekompetens,Örebro,Örebro,1,False,430,Blue Peak AB,2023,MYH 2023/3834
"Ekonomi, administration och försäljning",Rådgivare bank och placering,Flera kommuner,Flera kommuner,2,True,400,Campus Varberg/Varbergs kommun,2023,MYH 2023/3492
Friskvård och kroppsvård,Hud- och massageterapeut ,Stockholm,Stockholm,1,False,300,Yrkeshögskolan för Hudvård & Spa AB,2023,MYH 2023/3689
Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Stockholm,1,False,300,Axelsons Gymnastiska Institut,2023,MYH 2023/4340
"Hotell, restaurang och turism",Arbetsledare inom måltidsservice,Stockholm,Stockholm,1,False,200,TUC Sweden AB - Yrkeshögskola,2023,MYH 2023/3835
"Hotell, restaurang och turism","Congress, Conference & Meeting Professional - PCO",Flera kommuner,Flera kommuner,4,True,410,Idéutvecklarna AB,2023,MYH 2023/3729
"Hotell, restaurang och turism",Hotel management,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2023,MYH 2023/4255
"Hotell, restaurang och turism",Hållbar Administrativ Köksmästare,Stockholm,Stockholm,1,False,150,Företagsekonomiska Institutet 1888 AB,2023,MYH 2023/3428
"Hotell, restaurang och turism",Internationell Sommelier - Matsalsschef,Stockholm,Stockholm,1,False,200,Restaurangakademien AB,2023,MYH 2023/4199
"Hotell, restaurang och turism",Konceptutvecklare Event och besöksnäring,Västra Götaland,Göteborg,1,False,400,IHM Business School AB Göteborg,2023,MYH 2023/3326
"Hotell, restaurang och turism",Köksmästare,Västra Götaland,Göteborg,1,False,150,"Göteborgs Stad, Yrgo",2023,MYH 2023/3807
"Hotell, restaurang och turism",Operativ ledare – inriktning Revenue Management,Skåne,Båstad,1,False,150,Båstads kommun Akademi Båstad,2023,MYH 2023/3312
"Hotell, restaurang och turism",Reserådgivare,Västra Götaland,Göteborg,1,False,215,"Göteborgs Stad, Yrgo",2023,MYH 2023/4156
"Hotell, restaurang och turism",Reserådgivare ,Stockholm,Stockholm,1,False,215,"Stockholms stad, Frans Schartaus Handelsinstitut",2023,MYH 2023/4200
"Hotell, restaurang och turism",TRAC turism- och resekonsult med internationell IATA,Stockholm,Stockholm,1,False,400,TEC Travel Education Centre AB,2023,MYH 2023/4336
Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Norrbotten,Luleå,1,False,200,Lernia Utbildning AB,2023,MYH 2023/3786
Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Stockholm,Stockholm,1,False,200,MedLearn AB,2023,MYH 2023/3496
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Västernorrland,Sundsvall,1,False,300,Lernia Utbildning AB,2023,MYH 2023/3474
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Östergötland,Linköping,1,False,300,Lernia Utbildning AB,2023,MYH 2023/3465
Hälso- och sjukvård samt socialt arbete,Barnspecialiserad undersköterska,Värmland,Karlstad,1,False,200,"Karlstads kommun, Yrkeshögskolan",2023,MYH 2023/3928
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Västra Götaland,Göteborg,1,False,315,Hermods AB Göteborg,2023,MYH 2023/2993
Hälso- och sjukvård samt socialt arbete,Instrument och steriltekniker ,Stockholm,Järfälla,1,False,315,YH Akademin AB,2023,MYH 2023/2923
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker VÄST,Västra Götaland,Uddevalla,1,False,315,Plushögskolan AB - Vårdyrkeshögskolan,2023,MYH 2023/3258
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker ÖST,Flera kommuner,Flera kommuner,2,True,315,Plushögskolan AB - Vårdyrkeshögskolan,2023,MYH 2023/3744
Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Skåne,Malmö,1,False,400,Bergqvists Massage & Friskvårdsutbildningar AB,2023,MYH 2023/3364
Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Stockholm,Stockholm,1,False,400,Bergqvists Massage & Friskvårdsutbildningar AB,2023,MYH 2023/3365
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,2,True,400,Campus Nynäshamn,2023,MYH 2023/3901
